Wall time,Step,Value
1580125228.3794851,632500,0.0
1580125706.6252992,634200,0.0
1580126016.113016,635300,0.0
1580126325.6380143,636400,0.0
1580126522.6819308,637100,0.0
1580126691.582109,637700,0.0
1580127367.442302,640100,0.0
1580128015.3523397,642400,0.0
1580128691.7185931,644800,0.0
1580128719.884779,644900,0.0
1580128917.1150014,645600,0.0
1580129029.7711344,646000,0.0
1580129395.7636292,647300,0.0
1580129423.913979,647400,0.0
1580129705.5403612,648400,0.0
1580129818.2783175,648800,0.0
1580130043.7130117,649600,0.0
1580130071.9143596,649700,0.0
1580130184.685943,650100,0.0
1580130438.316917,651000,0.0
1580130466.50644,651100,0.0
1580130747.9293687,652100,0.0
1580130776.1175814,652200,0.0
1580130804.293046,652300,0.0
1580131029.588675,653100,0.0
1580131142.2497532,653500,0.0
1580131591.5622685,655100,0.0
1580131811.0380964,655900,0.0
1580132247.6159236,657500,0.0
1580132358.2969756,657900,0.0
1580132414.1127925,658100,0.0
1580132442.1230714,658200,0.0
1580132526.3330073,658500,0.0
1580132779.0424054,659400,0.0
1580132807.1545446,659500,0.0
1580133059.9665077,660400,0.0
1580133144.2603633,660700,0.0
1580133425.1897964,661700,0.0
1580133565.6296172,662200,0.0
1580134561.4392738,665800,0.0
1580134808.4883444,666700,0.0
1580134863.4327722,666900,0.0
1580134973.2702453,667300,0.0
1580135138.0252223,667900,0.0
1580135220.444853,668200,0.0
1580135412.6684453,668900,0.0
1580135495.068309,669200,0.0
1580135632.344625,669700,0.0
1580135714.7418604,670000,0.0
1580135934.5376318,670800,0.0
1580136044.4500642,671200,0.0
1580136154.3485675,671600,0.0
1580136429.0349088,672600,0.0
1580136456.4893208,672700,0.0
1580136786.1604755,673900,0.0
1580136896.402316,674300,0.0
1580137091.8798308,675000,0.0
1580137203.9996436,675400,0.0
1580137512.4836838,676500,0.0
1580137849.247444,677700,0.0
1580138298.2669325,679300,0.0
1580138882.732924,681400,0.0
1580138993.694841,681800,0.0
1580139409.909018,683300,0.0
1580139631.8209932,684100,0.0
1580139798.19883,684700,0.0
1580139909.2947013,685100,0.0
1580140020.262094,685500,0.0
1580140242.3436685,686300,0.0
1580140409.0069878,686900,0.0
1580140436.8797355,687000,0.0
1580140913.3151307,688700,0.0
1580141109.7435286,689400,0.0
1580141165.869618,689600,0.0
1580141334.2981398,690200,0.0
1580141558.8459666,691000,0.0
1580141643.0171912,691300,0.0
1580141755.2804954,691700,0.0
1580142035.0300493,692700,0.0
1580142254.7681696,693500,0.0
1580142337.1298587,693800,0.0
1580142721.3061676,695200,0.0
1580142831.1299894,695600,0.0
1580143050.680892,696400,0.0
1580143133.0300171,696700,0.0
1580143297.7072628,697300,0.0
1580143764.2298887,699000,0.0
1580143791.6953769,699100,0.0
1580143846.5658472,699300,0.0
1580144340.5928538,701100,0.0
1580144450.3773737,701500,0.0
1580144532.7021601,701800,0.0
1580144944.419417,703300,0.0
1580145026.791037,703600,0.0
1580145136.7303503,704000,0.0
1580145331.7620413,704700,0.0
1580145696.2118466,706000,0.0
1580145864.4810815,706600,0.0
1580146256.9716713,708000,0.0
1580146593.4401245,709200,0.0
1580146787.9837575,709900,0.0
1580147007.6069639,710700,0.0
1580147227.0934844,711500,0.0
1580147254.5154414,711600,0.0
1580147391.7002676,712100,0.0
1580147501.5081232,712500,0.0
1580147858.2408075,713800,0.0
1580147968.0086694,714200,0.0
1580148352.4078262,715600,0.0
1580148681.8402212,716800,0.0
1580148709.2846854,716900,0.0
1580148901.461639,717600,0.0
1580149121.0732315,718400,0.0
1580149285.798952,719000,0.0
1580149450.5194023,719600,0.0
1580149642.7193537,720300,0.0
1580149697.6505635,720500,0.0
1580149944.7868853,721400,0.0
1580149999.701784,721600,0.0
1580150027.1265388,721700,0.0
1580150554.4709735,723600,0.0
1580150638.6106236,723900,0.0
1580150891.1520424,724800,0.0
1580151255.934024,726100,0.0
1580151564.6282306,727200,0.0
1580151648.8469396,727500,0.0
1580151926.893645,728500,0.0
1580152366.424994,730100,0.0
1580152668.5612152,731200,0.0
1580152750.9684062,731500,0.0
1580153163.039133,733000,0.0
1580153437.8127007,734000,0.0
1580153465.2958288,734100,0.0
1580153602.7255719,734600,0.0
1580153630.216064,734700,0.0
1580153767.6591914,735200,0.0
1580153822.6068597,735400,0.0
1580153932.5251217,735800,0.0
1580153960.002164,735900,0.0
1580153987.4729493,736000,0.0
1580154399.8409846,737500,0.0
1580154592.430902,738200,0.0
1580154619.9700227,738300,0.0
1580154729.9878485,738700,0.0
1580154785.0234048,738900,0.0
1580155035.2921355,739800,0.0
1580155147.6172774,740200,0.0
1580155231.9351482,740500,0.0
1580155964.0366578,743100,0.0
1580155992.201242,743200,0.0
1580156245.6179392,744100,0.0
1580156330.138609,744400,0.0
1580156442.4615602,744800,0.0
1580156525.557001,745100,0.0
1580156801.1958451,746100,0.0
1580156828.734133,746200,0.0
1580156856.2872045,746300,0.0
1580156883.848375,746400,0.0
1580157021.6493354,746900,0.0
1580157186.9966457,747500,0.0
1580157297.2390642,747900,0.0
1580157352.3757107,748100,0.0
1580157683.2464547,749300,0.0
1580157793.579867,749700,0.0
1580157959.1166787,750300,0.0
1580157986.725045,750400,0.0
1580158207.4187517,751200,0.0
1580158373.0229838,751800,0.0
1580158511.0736346,752300,0.0
1580158732.0327182,753100,0.0
1580158925.5003078,753800,0.0
1580159201.9687896,754800,0.0
1580159705.9645507,756600,0.0
1580159931.9795241,757400,0.0
1580160101.6680725,758000,0.0
